param_name,param_value,timestep,communication_style,mean_ranking,std_ranking,median_ranking,mean_delta,std_delta
p,0.2,15,Aggressive,7.666666666666667,1.7362294645648626,8.0,0.25,0.7372097807744856
p,0.2,15,Assertive,8.333333333333334,0.8280786712108252,8.0,-0.05555555555555555,0.4747597554519816
p,0.2,15,Passive,7.888888888888889,1.2823589374447564,8.0,-0.3055555555555556,1.2146591395930073
p,0.2,15,Passive-Aggressive,7.375,1.4084373085707131,8.0,-0.08333333333333333,1.138903617201808
p,0.5,0,Aggressive,6.041666666666667,2.835783254528926,6.5,0.0,0.0
p,0.5,0,Assertive,5.138888888888889,2.967950498025558,5.5,0.0,0.0
p,0.5,0,Passive,5.888888888888889,2.8261814498191,6.0,0.0,0.0
p,0.5,0,Passive-Aggressive,5.416666666666667,3.215677177538959,5.0,0.0,0.0
p,0.5,1,Aggressive,6.041666666666667,2.835783254528926,6.5,0.0,0.0
p,0.5,1,Assertive,6.833333333333333,2.6992062325273123,8.0,1.6944444444444444,2.201550680049268
p,0.5,1,Passive,6.055555555555555,2.7973910748046693,7.5,0.16666666666666666,0.9102589898327995
p,0.5,1,Passive-Aggressive,5.416666666666667,3.1473476295841984,5.0,0.0,1.103354568734741
p,0.5,2,Aggressive,6.041666666666667,2.835783254528926,6.5,0.0,0.0
p,0.5,2,Assertive,6.805555555555555,2.670681501515986,8.0,-0.027777777777777776,0.736249612606684
p,0.5,2,Passive,6.5,2.5014281634983755,8.0,0.4444444444444444,1.8274798329072033
p,0.5,2,Passive-Aggressive,6.375,2.9460732893271606,8.0,0.9583333333333334,2.1964233112765035
p,0.5,3,Aggressive,6.541666666666667,2.7659288347389888,7.0,0.5,1.7194539072421902
p,0.5,3,Assertive,7.166666666666667,2.569046515733026,8.0,0.3611111111111111,1.2224747213928167
p,0.5,3,Passive,6.916666666666667,2.346730248056401,8.0,0.4166666666666667,1.5560940111151933
p,0.5,3,Passive-Aggressive,6.416666666666667,2.9769647026089694,8.0,0.041666666666666664,0.2041241452319315
p,0.5,4,Aggressive,6.875,2.5420378678806355,8.0,0.3333333333333333,1.3405601251996728
p,0.5,4,Assertive,7.5,1.9493588689617924,8.0,0.3333333333333333,1.6388149028228556
p,0.5,4,Passive,6.833333333333333,2.2990681342044397,8.0,-0.08333333333333333,0.5542047068934521
p,0.5,4,Passive-Aggressive,7.041666666666667,2.510485258248703,8.0,0.625,1.9959197509353712
p,0.5,5,Aggressive,7.25,2.400181152583569,8.0,0.375,1.4981873105160464
p,0.5,5,Assertive,7.638888888888889,1.7263136245070678,8.0,0.1388888888888889,1.1251102238772057
