Timestamp,Trial #,Graph Type,Param Value,Communication Style,Bot Present,Agreement Level,Is DeGroot Baseline
10,1,random_geometric,4.0,Passive,Y,4.124793606902909,True
10,1,random_geometric,4.0,Passive,Y,4.124793606902909,True
10,1,random_geometric,4.0,Passive,Y,4.124793606902909,True
10,1,random_geometric,4.0,Passive,Y,4.124793606902909,True
10,1,random_geometric,4.0,Passive-Aggressive,Y,4.124793606902909,True
10,1,random_geometric,4.0,Passive-Aggressive,Y,4.124793606902909,True
10,1,random_geometric,4.0,Passive-Aggressive,Y,4.124793606902909,True
10,1,random_geometric,4.0,Passive-Aggressive,Y,4.124793606902909,True
10,1,random_geometric,4.0,Passive-Aggressive,Y,4.124793606902909,True
10,1,random_geometric,4.0,Passive-Aggressive,Y,4.124793606902909,True
10,1,random_geometric,4.0,Passive-Aggressive,Y,4.124793606902909,True
10,1,random_geometric,4.0,Passive-Aggressive,Y,4.124793606902909,True
10,1,random_geometric,4.0,Passive,Y,1.0,True
11,1,random_geometric,4.0,Assertive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Assertive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Assertive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Assertive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Assertive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Assertive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Assertive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Assertive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Assertive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Assertive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Assertive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Assertive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Aggressive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Aggressive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Aggressive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Aggressive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Aggressive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Aggressive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Aggressive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Aggressive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive-Aggressive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive-Aggressive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive-Aggressive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive-Aggressive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive-Aggressive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive-Aggressive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive-Aggressive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive-Aggressive,Y,4.048579128685764,True
11,1,random_geometric,4.0,Passive,Y,1.0,True
12,1,random_geometric,4.0,Assertive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Assertive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Assertive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Assertive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Assertive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Assertive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Assertive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Assertive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Assertive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Assertive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Assertive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Assertive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Aggressive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Aggressive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Aggressive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Aggressive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Aggressive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Aggressive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Aggressive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Aggressive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive-Aggressive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive-Aggressive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive-Aggressive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive-Aggressive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive-Aggressive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive-Aggressive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive-Aggressive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive-Aggressive,Y,3.9742235401812334,True
12,1,random_geometric,4.0,Passive,Y,1.0,True
13,1,random_geometric,4.0,Assertive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Assertive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Assertive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Assertive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Assertive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Assertive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Assertive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Assertive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Assertive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Assertive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Assertive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Assertive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Aggressive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Aggressive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Aggressive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Aggressive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Aggressive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Aggressive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Aggressive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Aggressive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive-Aggressive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive-Aggressive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive-Aggressive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive-Aggressive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive-Aggressive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive-Aggressive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive-Aggressive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive-Aggressive,Y,3.901681502615838,True
13,1,random_geometric,4.0,Passive,Y,1.0,True
14,1,random_geometric,4.0,Assertive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Assertive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Assertive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Assertive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Assertive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Assertive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Assertive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Assertive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Assertive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Assertive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Assertive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Assertive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Aggressive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Aggressive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Aggressive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Aggressive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Aggressive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Aggressive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Aggressive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Aggressive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive-Aggressive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive-Aggressive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive-Aggressive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive-Aggressive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive-Aggressive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive-Aggressive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive-Aggressive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive-Aggressive,Y,3.830908783039842,True
14,1,random_geometric,4.0,Passive,Y,1.0,True
15,1,random_geometric,4.0,Assertive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Assertive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Assertive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Assertive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Assertive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Assertive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Assertive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Assertive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Assertive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Assertive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Assertive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Assertive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Aggressive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Aggressive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Aggressive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Aggressive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Aggressive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Aggressive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Aggressive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Aggressive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive-Aggressive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive-Aggressive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive-Aggressive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive-Aggressive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive-Aggressive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive-Aggressive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive-Aggressive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive-Aggressive,Y,3.7618622273559432,True
15,1,random_geometric,4.0,Passive,Y,1.0,True
16,1,random_geometric,4.0,Assertive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Assertive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Assertive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Assertive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Assertive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Assertive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Assertive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Assertive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Assertive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Assertive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Assertive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Assertive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Aggressive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Aggressive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Aggressive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Aggressive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Aggressive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Aggressive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Aggressive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Aggressive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive-Aggressive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive-Aggressive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive-Aggressive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive-Aggressive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive-Aggressive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive-Aggressive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive-Aggressive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive-Aggressive,Y,3.694499734005798,True
16,1,random_geometric,4.0,Passive,Y,1.0,True
17,1,random_geometric,4.0,Assertive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Assertive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Assertive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Assertive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Assertive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Assertive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Assertive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Assertive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Assertive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Assertive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Assertive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Assertive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Aggressive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Aggressive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Aggressive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Aggressive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Aggressive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Aggressive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Aggressive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Aggressive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive-Aggressive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive-Aggressive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive-Aggressive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive-Aggressive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive-Aggressive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive-Aggressive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive-Aggressive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive-Aggressive,Y,3.6287802282983397,True
17,1,random_geometric,4.0,Passive,Y,1.0,True
18,1,random_geometric,4.0,Assertive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Assertive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Assertive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Assertive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Assertive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Assertive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Assertive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Assertive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Assertive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Assertive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Assertive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Assertive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Aggressive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Aggressive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Aggressive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Aggressive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Aggressive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Aggressive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Aggressive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Aggressive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive-Aggressive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive-Aggressive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive-Aggressive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive-Aggressive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive-Aggressive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive-Aggressive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive-Aggressive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive-Aggressive,Y,3.5646636373642338,True
18,1,random_geometric,4.0,Passive,Y,1.0,True
19,1,random_geometric,4.0,Assertive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Assertive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Assertive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Assertive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Assertive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Assertive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Assertive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Assertive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Assertive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Assertive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Assertive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Assertive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Aggressive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Aggressive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Aggressive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Aggressive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Aggressive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Aggressive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Aggressive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Aggressive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive-Aggressive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive-Aggressive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive-Aggressive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive-Aggressive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive-Aggressive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive-Aggressive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive-Aggressive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive-Aggressive,Y,3.5021108657212032,True
19,1,random_geometric,4.0,Passive,Y,1.0,True
20,1,random_geometric,4.0,Assertive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Assertive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Assertive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Assertive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Assertive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Assertive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Assertive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Assertive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Assertive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Assertive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Assertive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Assertive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Aggressive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Aggressive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Aggressive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Aggressive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Aggressive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Aggressive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Aggressive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Aggressive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Passive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Passive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Passive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Passive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Passive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Passive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Passive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Passive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Passive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Passive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Passive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Passive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Passive-Aggressive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Passive-Aggressive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Passive-Aggressive,Y,3.4410837714353204,True
20,1,random_geometric,4.0,Passive-Aggressive,Y,3.4410837714353204,True
