param_value,timestep,communication_style,mean_ranking,std_ranking,count
8.0,10,Passive,7.63013698630137,1.448244620557634,73
8.0,10,Passive-Aggressive,7.918367346938775,1.1517511068997928,49
8.0,11,Aggressive,7.5625,1.8207579670203518,48
8.0,11,Assertive,7.890410958904109,1.6292606011761595,73
8.0,11,Passive,7.616438356164384,1.3604547543040053,73
8.0,11,Passive-Aggressive,7.714285714285714,1.4142135623730951,49
8.0,12,Aggressive,7.458333333333333,1.9346596086698147,48
8.0,12,Assertive,8.027397260273972,1.4904567042402177,73
8.0,12,Passive,7.904109589041096,1.3760287420452204,73
8.0,12,Passive-Aggressive,7.836734693877551,1.328328190739369,49
8.0,13,Aggressive,7.166666666666667,1.9821902063587133,48
8.0,13,Assertive,7.808219178082192,1.4009672675073794,73
8.0,13,Passive,7.602739726027397,1.431197304002232,73
8.0,13,Passive-Aggressive,7.63265306122449,1.424398667728193,49
8.0,14,Aggressive,7.520833333333333,1.6371951018184852,48
8.0,14,Assertive,7.767123287671233,1.4862382411945405,73
8.0,14,Passive,7.726027397260274,1.1457684705593252,73
8.0,14,Passive-Aggressive,7.938775510204081,1.281408132766875,49
8.0,15,Aggressive,7.520833333333333,1.6371951018184852,48
8.0,15,Assertive,7.835616438356165,1.4626241507621482,73
8.0,15,Passive,7.780821917808219,1.1210929109884218,73
8.0,15,Passive-Aggressive,7.8979591836734695,1.2787509849977252,49
8.0,16,Aggressive,7.479166666666667,1.6109939225334515,48
8.0,16,Assertive,7.780821917808219,1.4742849052117302,73
8.0,16,Passive,7.739726027397261,1.0675438744597334,73
8.0,16,Passive-Aggressive,7.775510204081633,1.3112542679061299,49
8.0,17,Aggressive,7.375,1.63245018822054,48
8.0,17,Assertive,7.63013698630137,1.5321267835835664,73
8.0,17,Passive,7.465753424657534,1.4821361440391623,73
8.0,17,Passive-Aggressive,7.673469387755102,1.2972367283004678,49
8.0,18,Aggressive,7.541666666666667,1.6367889339143262,48
8.0,18,Assertive,7.671232876712328,1.7642656209103924,73
8.0,18,Passive,7.6438356164383565,1.5399302204041099,73
8.0,18,Passive-Aggressive,7.714285714285714,1.3385315336840842,49
8.0,19,Aggressive,7.666666666666667,1.4341330442648905,48
8.0,19,Assertive,7.780821917808219,1.773622903538794,73
8.0,19,Passive,7.657534246575342,1.520409101398843,73
8.0,19,Passive-Aggressive,7.73469387755102,1.4687793997636505,49
8.0,20,Aggressive,8.083333333333334,1.08830012548036,48
8.0,20,Assertive,7.863013698630137,1.6858485210483327,73
8.0,20,Passive,7.8493150684931505,1.3811351297303756,73
8.0,20,Passive-Aggressive,7.8979591836734695,1.294940441989252,49
