param_value,timestep,ranking,count,total,proportion
2.0,5,3,33,123,0.2682926829268293
2.0,5,6,3,123,0.024390243902439025
2.0,5,7,39,123,0.3170731707317073
2.0,5,8,21,123,0.17073170731707318
2.0,5,9,24,123,0.1951219512195122
2.0,6,1,3,123,0.024390243902439025
2.0,6,3,20,123,0.16260162601626016
2.0,6,4,1,123,0.008130081300813009
2.0,6,6,10,123,0.08130081300813008
2.0,6,7,27,123,0.21951219512195122
2.0,6,8,42,123,0.34146341463414637
2.0,6,9,19,123,0.15447154471544716
2.0,6,10,1,123,0.008130081300813009
2.0,7,1,3,123,0.024390243902439025
2.0,7,3,12,123,0.0975609756097561
2.0,7,4,1,123,0.008130081300813009
2.0,7,6,9,123,0.07317073170731707
2.0,7,7,25,123,0.2032520325203252
2.0,7,8,43,123,0.34959349593495936
2.0,7,9,30,123,0.24390243902439024
2.0,8,1,3,123,0.024390243902439025
2.0,8,3,8,123,0.06504065040650407
2.0,8,4,1,123,0.008130081300813009
2.0,8,6,5,123,0.04065040650406504
2.0,8,7,18,123,0.14634146341463414
2.0,8,8,58,123,0.4715447154471545
2.0,8,9,30,123,0.24390243902439024
2.0,9,1,3,123,0.024390243902439025
2.0,9,3,2,123,0.016260162601626018
2.0,9,6,8,123,0.06504065040650407
2.0,9,7,30,123,0.24390243902439024
2.0,9,8,51,123,0.4146341463414634
2.0,9,9,29,123,0.23577235772357724
2.0,10,1,3,123,0.024390243902439025
2.0,10,3,2,123,0.016260162601626018
2.0,10,6,5,123,0.04065040650406504
2.0,10,7,28,123,0.22764227642276422
2.0,10,8,50,123,0.4065040650406504
2.0,10,9,35,123,0.2845528455284553
2.0,11,1,3,123,0.024390243902439025
2.0,11,3,2,123,0.016260162601626018
2.0,11,6,8,123,0.06504065040650407
2.0,11,7,23,123,0.18699186991869918
2.0,11,8,50,123,0.4065040650406504
2.0,11,9,37,123,0.3008130081300813
2.0,12,1,3,123,0.024390243902439025
2.0,12,3,1,123,0.008130081300813009
2.0,12,6,7,123,0.056910569105691054
2.0,12,7,16,123,0.13008130081300814
2.0,12,8,56,123,0.45528455284552843
2.0,12,9,40,123,0.3252032520325203
2.0,13,1,3,123,0.024390243902439025
2.0,13,3,1,123,0.008130081300813009
2.0,13,4,2,123,0.016260162601626018
2.0,13,5,1,123,0.008130081300813009
2.0,13,6,11,123,0.08943089430894309
2.0,13,7,9,123,0.07317073170731707
2.0,13,8,49,123,0.3983739837398374
2.0,13,9,47,123,0.3821138211382114
2.0,14,1,4,123,0.032520325203252036
2.0,14,3,2,123,0.016260162601626018
2.0,14,4,3,123,0.024390243902439025
